time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
18892,-0.57183837890625,0.47576904296875,-0.5372314453125,-0.3974609375,0.63330078125,-0.730712890625,-0.1883544921875,-0.1640625,-0.0811111111111111,0.06111111111111111,0.03111111111111111,0.1711111111111111,0.008888888888888889,0.012222222222222223,9.54,-0.95,-1.42,-4.59,0.15,-8.66,-0.18,-0.37,-0.37,1.4,-0.42,-0.03,9.73,-0.58,-1.05,-4.79,0.54,-8.53
18922,-0.5714111328125,0.476806640625,-0.53802490234375,-0.3958740234375,0.63348388671875,-0.73089599609375,-0.1868896484375,-0.17205810546875,-0.06888888888888889,0.052222222222222225,0.04555555555555556,-0.0044444444444444444,0.025555555555555557,0.014444444444444444,9.72,-0.92,-1.47,-3.38,0.22,-8.73,0.0,-0.32,-0.41,1.45,-0.38,-0.08,9.72,-0.61,-1.06,-4.78,0.53,-8.54
18953,-0.5706787109375,0.47796630859375,-0.5382080078125,-0.395263671875,0.63958740234375,-0.7257080078125,-0.187255859375,-0.16302490234375,-0.017777777777777778,0.044444444444444446,0.05,0.15555555555555556,-0.015555555555555555,0.005555555555555556,9.65,-0.87,-1.35,-4.6,0.13,-8.61,-0.07,-0.24,-0.28,0.24,-0.35,-0.09,9.72,-0.63,-1.06,-3.49,0.49,-8.55
18985,-0.57073974609375,0.47802734375,-0.53900146484375,-0.3939208984375,0.6439208984375,-0.72198486328125,-0.18719482421875,-0.16253662109375,-0.057777777777777775,0.03888888888888889,0.05555555555555555,0.1622222222222222,-0.008888888888888889,0.006666666666666667,9.6,-1.01,-1.39,-4.61,0.16,-8.66,-0.11,-0.35,-0.32,1.43,-0.36,-0.08,9.72,-0.66,-1.06,-3.49,0.48,-8.55
19016,-0.5699462890625,0.4794921875,-0.53900146484375,-0.39337158203125,0.64398193359375,-0.72210693359375,-0.18621826171875,-0.17071533203125,-0.08888888888888889,0.022222222222222223,0.05555555555555555,0.14444444444444443,0.021111111111111112,0.012222222222222223,9.59,-1.08,-1.42,-3.4,0.11,-8.59,-0.08,-0.29,-0.31,1.35,-0.36,-0.03,9.72,-0.69,-1.08,-3.47,0.47,-8.56
19048,-0.569091796875,0.4810791015625,-0.53887939453125,-0.39276123046875,0.64947509765625,-0.7176513671875,-0.18609619140625,-0.16094970703125,-0.07222222222222222,0.012222222222222223,0.04666666666666667,-0.02,0.10333333333333333,0.027777777777777776,9.59,-0.92,-1.43,-3.39,0.12,-8.6,-0.17,-0.25,-0.36,0.05,-0.34,-0.02,9.71,-0.71,-1.09,-3.43,0.47,-8.58
19079,-0.5684814453125,0.48284912109375,-0.53839111328125,-0.3922119140625,0.65423583984375,-0.71417236328125,-0.18560791015625,-0.15789794921875,-0.12666666666666668,0.01888888888888889,0.052222222222222225,-0.05444444444444444,0.18555555555555556,0.04111111111111111,9.61,-1.22,-1.5,-3.23,0.22,-8.76,1.29,-0.32,-0.29,0.17,-0.25,-0.16,9.71,-0.74,-1.11,-4.67,0.47,-8.6
19109,-0.56756591796875,0.4844970703125,-0.5382080078125,-0.3917236328125,0.65460205078125,-0.7144775390625,-0.18438720703125,-0.15655517578125,-0.022222222222222223,0.028888888888888888,0.023333333333333334,-0.028888888888888888,0.09666666666666666,0.01,9.71,-0.89,-1.32,-3.25,0.15,-8.7,-0.01,-0.13,-0.18,1.36,-0.33,-0.06,9.71,-0.76,-1.11,-3.37,0.46,-8.61
19142,-0.5672607421875,0.48486328125,-0.53839111328125,-0.39141845703125,0.65911865234375,-0.71075439453125,-0.1842041015625,-0.16253662109375,-0.03,0.01,0.027777777777777776,-0.025555555555555557,0.051111111111111114,0.006666666666666667,9.66,-1.13,-1.4,-4.51,0.16,-8.75,-0.04,-0.36,-0.28,1.38,-0.25,-0.12,9.71,-0.78,-1.12,-4.63,0.46,-8.62
19175,-0.56805419921875,0.4844970703125,-0.539306640625,-0.3817138671875,0.659423828125,-0.71075439453125,-0.1837158203125,-0.16217041015625,0.21444444444444444,0.013333333333333334,0.025555555555555557,-0.01888888888888889,-0.016666666666666666,-0.01,9.67,-0.84,-1.42,-4.51,0.16,-8.71,-0.03,-0.05,-0.29,0.11,-0.28,-0.07,9.7,-0.8,-1.13,-3.35,0.45,-8.62
19205,-0.568359375,0.484375,-0.54022216796875,-0.380126953125,0.66387939453125,-0.70660400390625,-0.18438720703125,-0.161376953125,0.21222222222222223,0.006666666666666667,0.057777777777777775,0.0077777777777777776,-0.034444444444444444,-0.021111111111111112,9.65,-0.89,-1.32,-3.2,0.18,-8.67,-0.06,-0.11,-0.15,1.43,-0.26,-0.04,9.7,-0.82,-1.13,-3.36,0.44,-8.62
19238,-0.570068359375,0.4825439453125,-0.54248046875,-0.37677001953125,0.66802978515625,-0.70257568359375,-0.18499755859375,-0.160888671875,0.18666666666666668,-0.0044444444444444444,0.09555555555555556,0.15888888888888889,-0.03,-0.025555555555555557,9.61,-0.94,-1.3,-3.15,0.16,-8.72,-0.04,-0.16,-0.18,0.2,-0.26,-0.09,9.7,-0.85,-1.13,-3.36,0.42,-8.62
19268,-0.57122802734375,0.48138427734375,-0.54449462890625,-0.38140869140625,0.66839599609375,-0.7022705078125,-0.1842041015625,-0.16168212890625,0.15777777777777777,-0.015555555555555555,0.11555555555555555,0.17,-0.03222222222222222,-0.021111111111111112,9.66,-1.09,-1.34,-3.26,0.11,-8.67,-0.09,-0.24,-0.26,1.38,-0.3,-0.05,9.69,-0.89,-1.14,-3.36,0.4,-8.62
19300,-0.57061767578125,0.48272705078125,-0.544921875,-0.38006591796875,0.67327880859375,-0.697509765625,-0.184814453125,-0.1612548828125,-0.01,-0.014444444444444444,0.11333333333333333,0.17,-0.03333333333333333,-0.014444444444444444,9.59,-1.13,-1.4,-4.49,0.11,-8.63,-0.02,-0.13,-0.26,1.46,-0.3,-0.06,9.69,-0.94,-1.15,-3.36,0.38,-8.62
19333,-0.57000732421875,0.48394775390625,-0.54534912109375,-0.3787841796875,0.67718505859375,-0.69378662109375,-0.18499755859375,-0.16070556640625,-0.05333333333333334,-0.0077777777777777776,0.10666666666666667,0.17,0.0077777777777777776,0.0077777777777777776,9.63,-1.15,-1.37,-4.55,0.12,-8.69,-0.06,-0.31,-0.2,1.34,-0.18,-0.06,9.68,-0.97,-1.17,-3.36,0.37,-8.63
19366,-0.56890869140625,0.48602294921875,-0.54534912109375,-0.37774658203125,0.67724609375,-0.69384765625,-0.18450927734375,-0.16094970703125,-0.04111111111111111,-0.013333333333333334,0.09222222222222222,0.16111111111111112,0.005555555555555556,0.0,9.63,-1.15,-1.36,-4.59,0.13,-8.71,-0.05,-0.16,-0.18,0.2,-0.24,-0.12,9.68,-1.0,-1.18,-3.35,0.36,-8.63
19397,-0.5682373046875,0.4874267578125,-0.54534912109375,-0.37689208984375,0.67987060546875,-0.69122314453125,-0.1846923828125,-0.1607666015625,-0.03111111111111111,-0.02666666666666667,0.07555555555555556,0.0077777777777777776,-0.043333333333333335,0.0033333333333333335,9.61,-1.36,-1.37,-3.26,0.13,-8.68,-0.03,-0.18,-0.2,0.09,-0.21,-0.06,9.67,-1.03,-1.19,-3.36,0.35,-8.62
19430,-0.56964111328125,0.48663330078125,-0.546630859375,-0.36627197265625,0.68328857421875,-0.68768310546875,-0.18560791015625,-0.160400390625,0.17888888888888888,-0.044444444444444446,0.04666666666666667,0.14444444444444443,-0.043333333333333335,0.0011111111111111111,9.65,-1.08,-1.39,-3.17,0.11,-8.68,-0.06,-0.12,-0.18,0.19,-0.23,-0.06,9.67,-1.04,-1.21,-4.65,0.34,-8.62
19461,-0.5697021484375,0.48736572265625,-0.54644775390625,-0.36541748046875,0.68328857421875,-0.6876220703125,-0.185546875,-0.160888671875,-0.03,-0.04888888888888889,0.04,-0.0011111111111111111,-0.02,0.0044444444444444444,9.59,-1.32,-1.41,-3.32,0.1,-8.64,-0.05,-0.22,-0.18,1.33,-0.21,-0.05,9.66,-1.06,-1.23,-4.65,0.34,-8.62
19495,-0.57025146484375,0.48785400390625,-0.54638671875,-0.36407470703125,0.6859130859375,-0.68499755859375,-0.18597412109375,-0.1602783203125,-0.0033333333333333335,-0.04666666666666667,0.012222222222222223,-0.023333333333333334,0.0044444444444444444,-0.0011111111111111111,9.61,-1.32,-1.49,-3.3,0.1,-8.67,-0.04,-0.25,-0.24,1.34,-0.24,-0.05,9.66,-1.07,-1.26,-3.37,0.34,-8.62
19528,-0.57220458984375,0.48712158203125,-0.54669189453125,-0.361572265625,0.68609619140625,-0.68487548828125,-0.1859130859375,-0.16009521484375,0.14666666666666667,-0.04888888888888889,-0.02,-0.03333333333333333,0.03111111111111111,0.0033333333333333335,9.65,-1.2,-1.57,-3.3,0.08,-8.66,-0.03,-0.13,-0.21,0.06,-0.25,-0.03,9.66,-1.07,-1.28,-4.63,0.34,-8.63
19559,-0.57269287109375,0.4874267578125,-0.54595947265625,-0.3614501953125,0.68939208984375,-0.68194580078125,-0.18609619140625,-0.15826416015625,-0.03222222222222222,-0.022222222222222223,-0.058888888888888886,-0.04111111111111111,0.06333333333333334,0.017777777777777778,9.56,-1.34,-1.45,-3.25,0.1,-8.65,-0.05,-0.19,-0.17,1.37,-1.53,-0.01,9.66,-1.06,-1.29,-3.33,0.35,-8.64
19592,-0.5733642578125,0.4874267578125,-0.54522705078125,-0.3614501953125,0.6925048828125,-0.67926025390625,-0.18609619140625,-0.14837646484375,-0.013333333333333334,-0.028888888888888888,-0.07888888888888888,-0.057777777777777775,0.08222222222222222,0.022222222222222223,9.67,-1.3,-1.44,-4.5,0.11,-8.76,1.29,-0.18,-0.16,1.43,-0.2,-0.11,9.66,-1.04,-1.31,-4.59,0.36,-8.65
19622,-0.5745849609375,0.486572265625,-0.544921875,-0.3612060546875,0.69268798828125,-0.679443359375,-0.1856689453125,-0.147216796875,0.1711111111111111,-0.025555555555555557,-0.08888888888888889,-0.04555555555555556,0.05333333333333334,0.013333333333333334,9.65,-0.97,-1.47,-3.17,0.14,-8.7,-0.01,0.04,-0.15,1.42,-0.19,-0.07,9.66,-1.01,-1.32,-4.57,0.37,-8.66
19654,-0.57550048828125,0.4859619140625,-0.5443115234375,-0.3692626953125,0.696533203125,-0.67584228515625,-0.18597412109375,-0.15325927734375,-0.0044444444444444444,-0.016666666666666666,-0.07,-0.017777777777777778,0.04888888888888889,0.006666666666666667,9.62,-1.08,-1.46,-3.12,0.15,-8.73,-0.04,-0.07,-0.13,1.44,-0.21,-0.05,9.66,-1.0,-1.32,-3.27,0.37,-8.67
19686,-0.5762939453125,0.485595703125,-0.5435791015625,-0.36175537109375,0.69970703125,-0.6728515625,-0.18609619140625,-0.14410400390625,-0.008888888888888889,-0.024444444444444446,-0.044444444444444446,-0.023333333333333334,0.03333333333333333,0.0033333333333333335,9.65,-1.08,-1.46,-3.14,0.15,-8.75,-0.01,-0.09,-0.12,0.12,-0.21,-0.07,9.66,-0.99,-1.33,-3.26,0.37,-8.68
19717,-0.57684326171875,0.48541259765625,-0.54327392578125,-0.36163330078125,0.699951171875,-0.6728515625,-0.1854248046875,-0.1435546875,0.15888888888888889,-0.024444444444444446,-0.024444444444444446,-0.01,0.03777777777777778,0.0,9.67,-0.98,-1.45,-3.11,0.12,-8.73,1.29,0.0,-0.11,1.42,-0.23,-0.04,9.66,-0.99,-1.34,-3.25,0.36,-8.68
19748,-0.576904296875,0.48565673828125,-0.54296875,-0.3616943359375,0.70184326171875,-0.671142578125,-0.18511962890625,-0.14288330078125,-0.03888888888888889,-0.006666666666666667,-0.005555555555555556,0.005555555555555556,0.01888888888888889,0.0033333333333333335,9.63,-1.17,-1.47,-3.15,0.13,-8.74,-0.02,-0.14,-0.11,1.43,-0.17,-0.04,9.66,-0.99,-1.34,-3.24,0.35,-8.69
19781,-0.576904296875,0.4859619140625,-0.5426025390625,-0.36181640625,0.70458984375,-0.66839599609375,-0.185302734375,-0.14215087890625,-0.04666666666666667,-0.011111111111111112,-0.014444444444444444,0.01,0.012222222222222223,0.0077777777777777776,9.62,-1.06,-1.52,-4.45,0.13,-8.73,-0.02,-0.12,-0.16,1.36,-0.2,-0.03,9.66,-0.98,-1.35,-4.52,0.35,-8.69
19813,-0.5767822265625,0.48638916015625,-0.54205322265625,-0.36212158203125,0.70465087890625,-0.66839599609375,-0.18487548828125,-0.14990234375,-0.06333333333333334,-0.0077777777777777776,-0.01888888888888889,0.14888888888888888,0.017777777777777778,0.0077777777777777776,9.66,-1.18,-1.48,-3.18,0.16,-8.74,1.28,-0.19,-0.11,1.42,-0.2,-0.06,9.66,-0.98,-1.36,-3.23,0.34,-8.69
19846,-0.576904296875,0.48663330078125,-0.54168701171875,-0.3623046875,0.7071533203125,-0.6658935546875,-0.18505859375,-0.14923095703125,-0.025555555555555557,-0.016666666666666666,-0.025555555555555557,0.0044444444444444444,0.0077777777777777776,0.006666666666666667,9.64,-1.04,-1.48,-3.13,0.16,-8.75,-0.01,-0.07,-0.11,0.1,-0.18,-0.05,9.66,-0.97,-1.37,-3.23,0.34,-8.69
19881,-0.5775146484375,0.486328125,-0.5413818359375,-0.36212158203125,0.707763671875,-0.66534423828125,-0.18475341796875,-0.14129638671875,-0.027777777777777776,-0.011111111111111112,-0.024444444444444446,-0.0011111111111111111,0.015555555555555555,0.005555555555555556,9.64,-1.06,-1.53,-4.39,0.13,-8.7,-0.02,-0.07,-0.08,1.4,-0.22,-0.05,9.66,-0.96,-1.37,-4.5,0.33,-8.7
19911,-0.57769775390625,0.48651123046875,-0.5408935546875,-0.36236572265625,0.7078857421875,-0.6654052734375,-0.18426513671875,-0.14898681640625,-0.042222222222222223,-0.013333333333333334,-0.02666666666666667,-0.0011111111111111111,0.03222222222222222,0.01,9.64,-1.06,-1.49,-3.14,0.13,-8.77,-0.03,-0.17,-0.13,1.33,-0.24,-0.03,9.66,-0.95,-1.38,-3.21,0.33,-8.7
19946,-0.57769775390625,0.48681640625,-0.54022216796875,-0.36279296875,0.70953369140625,-0.66387939453125,-0.1839599609375,-0.148193359375,-0.04888888888888889,-0.008888888888888889,-0.03888888888888889,-0.011111111111111112,0.04777777777777778,0.017777777777777778,9.62,-1.01,-1.52,-3.11,0.15,-8.77,-0.03,-0.06,-0.13,0.08,-0.18,-0.05,9.66,-0.94,-1.39,-3.19,0.33,-8.71
19981,-0.5784912109375,0.48614501953125,-0.5400390625,-0.36273193359375,0.7113037109375,-0.66229248046875,-0.18365478515625,-0.14703369140625,-0.03666666666666667,-0.008888888888888889,-0.044444444444444446,-0.011111111111111112,0.043333333333333335,0.013333333333333334,9.62,-1.02,-1.53,-3.09,0.14,-8.77,-0.03,-0.08,-0.12,1.35,-0.19,-0.04,9.66,-0.93,-1.39,-4.46,0.33,-8.72
20012,-0.57861328125,0.4862060546875,-0.5394287109375,-0.3634033203125,0.71136474609375,-0.6624755859375,-0.18316650390625,-0.1466064453125,-0.05,-0.0077777777777777776,-0.04555555555555556,-0.014444444444444444,0.052222222222222225,0.016666666666666666,9.63,-1.04,-1.53,-3.1,0.12,-8.78,-0.03,-0.12,-0.13,1.39,-0.18,-0.01,9.66,-0.91,-1.4,-3.17,0.33,-8.73
20050,-0.5791015625,0.48590087890625,-0.5389404296875,-0.36376953125,0.7132568359375,-0.66094970703125,-0.1827392578125,-0.145263671875,-0.04666666666666667,0.0011111111111111111,-0.03888888888888889,-0.014444444444444444,0.06444444444444444,0.014444444444444444,9.66,-0.94,-1.45,-4.28,0.17,-8.8,-0.01,-0.07,-0.08,1.4,-0.2,-0.05,9.66,-0.9,-1.4,-3.14,0.33,-8.74
20084,-0.57867431640625,0.48651123046875,-0.5380859375,-0.3648681640625,0.71392822265625,-0.6605224609375,-0.1820068359375,-0.14447021484375,-0.07111111111111111,0.0022222222222222222,-0.03222222222222222,-0.0033333333333333335,0.05,0.015555555555555555,9.62,-1.03,-1.52,-4.3,0.15,-8.79,1.28,-0.07,-0.11,0.09,-0.16,-0.03,9.66,-0.89,-1.4,-3.12,0.33,-8.75
20114,-0.57861328125,0.48675537109375,-0.5374755859375,-0.36553955078125,0.7139892578125,-0.6607666015625,-0.181396484375,-0.14404296875,-0.043333333333333335,-0.0033333333333333335,-0.034444444444444444,-0.005555555555555556,0.03333333333333333,0.015555555555555555,9.65,-0.99,-1.53,-3.04,0.13,-8.81,1.28,-0.1,-0.12,1.35,-0.19,-0.05,9.66,-0.88,-1.4,-3.11,0.33,-8.75
20150,-0.57989501953125,0.48541259765625,-0.53790283203125,-0.37255859375,0.7147216796875,-0.66009521484375,-0.18096923828125,-0.1435546875,-0.058888888888888886,-0.0033333333333333335,-0.03888888888888889,0.14222222222222222,0.034444444444444444,0.015555555555555555,9.65,-1.0,-1.49,-3.01,0.16,-8.8,-0.01,-0.12,-0.08,1.37,-0.16,-0.04,9.66,-0.87,-1.41,-3.1,0.32,-8.76
20184,-0.58111572265625,0.484130859375,-0.5380859375,-0.36419677734375,0.7152099609375,-0.659912109375,-0.180419921875,-0.14300537109375,-0.035555555555555556,-0.005555555555555556,-0.035555555555555556,-0.008888888888888889,0.03333333333333333,0.01,9.62,-0.92,-1.53,-4.29,0.15,-8.79,-0.01,-0.05,-0.15,0.07,-0.17,-0.06,9.66,-0.85,-1.41,-3.09,0.32,-8.77
20218,-0.5811767578125,0.48419189453125,-0.53759765625,-0.36474609375,0.71533203125,-0.65997314453125,-0.17987060546875,-0.1427001953125,-0.05333333333333334,0.0,-0.02666666666666667,-0.0044444444444444444,0.02666666666666667,0.01,9.59,-0.95,-1.49,-2.97,0.14,-8.84,-0.07,-0.09,-0.08,1.38,-0.17,-0.07,9.66,-0.85,-1.41,-3.08,0.32,-8.77
20251,-0.58111572265625,0.48443603515625,-0.53704833984375,-0.36529541015625,0.71624755859375,-0.65924072265625,-0.1793212890625,-0.1422119140625,-0.027777777777777776,-0.008888888888888889,-0.02,-0.0022222222222222222,0.02666666666666667,0.0044444444444444444,9.65,-0.91,-1.47,-4.25,0.15,-8.81,1.28,-0.09,-0.05,1.39,-0.16,-0.01,9.66,-0.84,-1.41,-3.07,0.31,-8.78
20287,-0.58111572265625,0.48443603515625,-0.536865234375,-0.36553955078125,0.71820068359375,-0.6572265625,-0.179443359375,-0.14166259765625,0.14222222222222222,-0.008888888888888889,-0.014444444444444444,-0.006666666666666667,-0.0011111111111111111,-0.0011111111111111111,9.62,-0.95,-1.55,-3.03,0.15,-8.82,-0.03,-0.1,-0.13,1.32,-0.16,-0.04,9.66,-0.84,-1.42,-4.35,0.31,-8.78
20321,-0.58160400390625,0.48406982421875,-0.53692626953125,-0.36517333984375,0.71826171875,-0.6572265625,-0.17926025390625,-0.1417236328125,0.16333333333333333,-0.014444444444444444,-0.014444444444444444,-0.0044444444444444444,-0.0044444444444444444,-0.0011111111111111111,9.65,-0.87,-1.5,-4.24,0.15,-8.77,-0.01,-0.01,-0.12,1.38,-0.15,-0.04,9.66,-0.84,-1.42,-4.35,0.31,-8.78
20354,-0.581787109375,0.48388671875,-0.5369873046875,-0.36505126953125,0.7196044921875,-0.65576171875,-0.17938232421875,-0.14141845703125,0.15555555555555556,-0.008888888888888889,-0.0044444444444444444,-0.0022222222222222222,-0.0033333333333333335,-0.0033333333333333335,9.66,-0.93,-1.48,-2.97,0.15,-8.81,1.28,-0.09,-0.06,1.37,-0.15,-0.03,9.66,-0.84,-1.42,-3.07,0.3,-8.78
20388,-0.58245849609375,0.48309326171875,-0.53753662109375,-0.37200927734375,0.72021484375,-0.65509033203125,-0.179443359375,-0.141357421875,0.035555555555555556,-0.012222222222222223,0.0044444444444444444,-0.0044444444444444444,-0.017777777777777778,-0.006666666666666667,9.61,-0.86,-1.55,-2.96,0.18,-8.82,-0.04,-0.01,-0.12,0.1,-0.12,-0.04,9.66,-0.84,-1.42,-4.35,0.3,-8.78
20421,-0.582763671875,0.48284912109375,-0.537841796875,-0.36370849609375,0.72021484375,-0.655029296875,-0.17938232421875,-0.1414794921875,0.15555555555555556,-0.14444444444444443,0.012222222222222223,0.005555555555555556,-0.005555555555555556,-0.0077777777777777776,9.63,-0.91,-1.48,-4.23,0.18,-8.82,-0.02,-0.11,-0.08,1.33,-0.14,-0.02,9.66,-0.84,-1.42,-3.07,0.3,-8.78
20455,-0.58258056640625,0.48309326171875,-0.537841796875,-0.3636474609375,0.7215576171875,-0.653564453125,-0.17950439453125,-0.14111328125,0.14222222222222222,0.0011111111111111111,0.0077777777777777776,-0.0011111111111111111,0.0022222222222222222,-0.0022222222222222222,9.62,-0.92,-1.51,-2.98,0.15,-8.81,-0.04,-0.07,-0.09,1.36,-0.14,-0.02,9.66,-0.85,-1.42,-3.06,0.3,-8.78
20488,-0.58306884765625,0.4825439453125,-0.53814697265625,-0.370849609375,0.72198486328125,-0.6531982421875,-0.179443359375,-0.14105224609375,0.14444444444444443,0.0022222222222222222,-0.0011111111111111111,-0.005555555555555556,0.0011111111111111111,-0.0033333333333333335,9.65,-0.98,-1.55,-2.97,0.15,-8.81,-0.01,-0.12,-0.12,0.09,-0.14,-0.03,9.66,-0.85,-1.43,-4.34,0.29,-8.78
20521,-0.58306884765625,0.482666015625,-0.5380859375,-0.363037109375,0.72198486328125,-0.6531982421875,-0.1793212890625,-0.14111328125,0.15,0.0,-0.014444444444444444,-0.006666666666666667,0.0022222222222222222,0.0044444444444444444,9.66,-0.94,-1.54,-2.97,0.16,-8.82,-0.01,-0.04,-0.1,1.36,-0.12,-0.02,9.66,-0.85,-1.43,-4.34,0.29,-8.78
20554,-0.58319091796875,0.48260498046875,-0.5379638671875,-0.36309814453125,0.72259521484375,-0.652587890625,-0.17926025390625,-0.1409912109375,0.14666666666666667,0.011111111111111112,-0.014444444444444444,-0.005555555555555556,0.0044444444444444444,0.0022222222222222222,9.65,-0.95,-1.53,-2.96,0.17,-8.81,1.28,-0.11,-0.1,1.38,-0.11,-0.02,9.66,-0.84,-1.43,-3.06,0.29,-8.78
20588,-0.583251953125,0.482421875,-0.5380859375,-0.363037109375,0.7235107421875,-0.65155029296875,-0.17938232421875,-0.1407470703125,0.15555555555555556,0.014444444444444444,-0.012222222222222223,-0.005555555555555556,-0.0022222222222222222,-0.0011111111111111111,9.61,-1.01,-1.52,-2.99,0.16,-8.82,-0.04,-0.16,-0.09,0.06,-0.13,-0.04,9.66,-0.84,-1.42,-4.34,0.29,-8.78
20621,-0.58380126953125,0.481689453125,-0.53857421875,-0.36248779296875,0.72357177734375,-0.65155029296875,-0.17926025390625,-0.1407470703125,0.2111111111111111,0.015555555555555555,-0.015555555555555555,-0.01,-0.008888888888888889,-0.005555555555555556,9.68,-0.83,-1.48,-4.28,0.16,-8.81,1.29,-0.04,-0.11,1.34,-0.12,-0.04,9.66,-0.84,-1.42,-4.34,0.29,-8.78
20653,-0.5841064453125,0.48114013671875,-0.53887939453125,-0.36224365234375,0.72515869140625,-0.6497802734375,-0.1795654296875,-0.14031982421875,0.17222222222222222,0.006666666666666667,-0.012222222222222223,-0.013333333333333334,-0.013333333333333334,-0.0022222222222222222,9.63,-0.93,-1.5,-3.01,0.17,-8.79,-0.04,-0.09,-0.06,1.32,-0.11,0.0,9.66,-0.84,-1.42,-3.06,0.29,-8.78
20688,-0.5848388671875,0.48028564453125,-0.539306640625,-0.36163330078125,0.72589111328125,-0.64898681640625,-0.17987060546875,-0.14007568359375,0.17666666666666667,0.0,-0.013333333333333334,-0.012222222222222223,-0.011111111111111112,-0.0033333333333333335,9.65,-0.9,-1.48,-2.94,0.19,-8.81,1.28,-0.06,-0.06,0.11,-0.1,-0.03,9.66,-0.84,-1.42,-4.34,0.29,-8.78
20720,-0.5850830078125,0.4798583984375,-0.53955078125,-0.36138916015625,0.72589111328125,-0.64892578125,-0.179931640625,-0.1322021484375,0.17333333333333334,0.0044444444444444444,-0.0044444444444444444,-0.013333333333333334,-0.012222222222222223,-0.0022222222222222222,9.66,-0.9,-1.48,-2.96,0.18,-8.83,1.32,-0.08,-0.04,1.32,-0.12,-0.02,9.66,-0.84,-1.42,-4.34,0.29,-8.78
20752,-0.5853271484375,0.47955322265625,-0.539794921875,-0.361083984375,0.7275390625,-0.64703369140625,-0.1805419921875,-0.13958740234375,0.19555555555555557,0.0,0.011111111111111112,-0.028888888888888888,-0.02666666666666667,-0.0044444444444444444,9.69,-0.91,-1.4,-4.17,0.24,-8.82,1.32,-0.03,-0.01,1.44,-0.13,-0.01,9.66,-0.84,-1.42,-3.07,0.3,-8.78
20787,-0.58758544921875,0.4766845703125,-0.5418701171875,-0.36590576171875,0.72784423828125,-0.64642333984375,-0.18115234375,-0.1318359375,0.21666666666666667,-0.0077777777777777776,0.023333333333333334,-0.027777777777777776,-0.07111111111111111,-0.0044444444444444444,9.58,-0.85,-1.59,-2.99,0.21,-8.81,-0.07,0.0,-0.16,0.09,-0.09,-0.03,9.66,-0.86,-1.41,-4.37,0.3,-8.77
20818,-0.58770751953125,0.4764404296875,-0.54266357421875,-0.36492919921875,0.72772216796875,-0.646240234375,-0.18206787109375,-0.13232421875,0.18222222222222223,0.0044444444444444444,0.04111111111111111,-0.008888888888888889,-0.058888888888888886,-0.0033333333333333335,9.59,-1.06,-1.64,-3.12,0.21,-8.74,-0.07,-0.19,-0.22,1.3,-0.08,-0.02,9.66,-0.87,-1.41,-3.1,0.3,-8.76
20850,-0.58740234375,0.47662353515625,-0.54315185546875,-0.36431884765625,0.7276611328125,-0.6461181640625,-0.18243408203125,-0.13275146484375,0.03222222222222222,0.027777777777777776,0.043333333333333335,-0.008888888888888889,-0.03333333333333333,0.012222222222222223,9.69,-0.82,-1.51,-4.17,0.24,-8.82,1.32,0.15,-0.07,1.42,-0.04,0.0,9.66,-0.89,-1.4,-3.1,0.3,-8.76
20882,-0.58746337890625,0.47576904296875,-0.5445556640625,-0.36328125,0.72747802734375,-0.64617919921875,-0.18267822265625,-0.140869140625,-0.0033333333333333335,0.07555555555555556,0.07555555555555556,0.17888888888888888,-0.04777777777777778,0.005555555555555556,9.68,-0.8,-1.5,-3.02,0.29,-8.79,1.29,0.01,-0.14,1.36,-0.01,-0.04,9.66,-0.9,-1.38,-3.12,0.29,-8.75
20912,-0.58624267578125,0.476318359375,-0.54547119140625,-0.36322021484375,0.72723388671875,-0.646240234375,-0.1827392578125,-0.14178466796875,-0.017777777777777778,0.09777777777777778,0.12666666666666668,0.20222222222222222,-0.058888888888888886,-0.0077777777777777776,9.71,-0.97,-1.48,-3.05,0.26,-8.78,1.31,-0.06,-0.06,1.36,-0.04,-0.02,9.66,-0.94,-1.36,-3.13,0.27,-8.75
20946,-0.584716796875,0.47674560546875,-0.5469970703125,-0.36285400390625,0.7274169921875,-0.645751953125,-0.18280029296875,-0.14300537109375,-0.017777777777777778,0.10444444444444445,0.12777777777777777,0.07888888888888888,-0.08,-0.011111111111111112,9.67,-1.02,-1.38,-3.06,0.17,-8.75,1.28,-0.05,-0.04,0.08,-0.08,-0.01,9.66,-0.98,-1.32,-3.15,0.25,-8.74
20978,-0.5833740234375,0.47674560546875,-0.54876708984375,-0.36224365234375,0.7271728515625,-0.64556884765625,-0.18304443359375,-0.14501953125,-0.025555555555555557,0.12222222222222222,0.11,0.2111111111111111,-0.08333333333333333,-0.014444444444444444,9.62,-1.22,-1.46,-3.18,0.21,-8.79,-0.04,-0.21,-0.16,-0.01,-0.03,-0.06,9.66,-1.01,-1.29,-4.45,0.23,-8.73
