Time (ms), qw1, qx1, qy1, qz1, ax1, ay1, az1, lax1, lay1, laz1, grx1, gry1, grz1, gyrx1, gyry1, gyrz1, qw2, qx2, qy2, qz2, ax2, ay2, az2, lax2, lay2, laz2, grx2, gry2, grz2, gyrx2, gyry2, gyrz2
2104, 0.7681884765625, 0.04669189453125, -0.63775634765625, -0.03155517578125, 9.26, 1.18, 1.68, -0.19, 0, -0.07, 9.58, 1.03, 1.77, -0.10222222222222223, -0.0077777777777777776, 0.13333333333333333, 0.27911376953125, -0.0025634765625, -0.960205078125, -0.007568359375, 6.46, 0.15, -8.35, -0.02, 0.1, -0.08, 6.53, 0.15, -8.28, -0.0033333333333333335, 0, 0.0011111111111111111
2106, 0.77593994140625, 0.04608154296875, -0.6378173828125, -0.0316162109375, 9.26, 1.18, 1.68, -0.19, 0, -0.07, 9.58, 1.02, 1.78, -0.10222222222222223, -0.0077777777777777776, 0.13333333333333333, 0.27911376953125, -0.0025634765625, -0.960205078125, -0.007568359375, 6.46, 0.15, -8.35, -0.16, 0.06, -0.07, 6.53, 0.15, -8.28, -0.0033333333333333335, 0, 0.0011111111111111111
2129, 0.77581787109375, 0.044677734375, -0.6380615234375, -0.03204345703125, 9.39, 1.03, 1.63, -0.28, -0.02, 0.01, 9.59, 0.99, 1.78, -0.11777777777777777, -0.006666666666666667, 0.1388888888888889, 0.27911376953125, -0.00274658203125, -0.960205078125, -0.00830078125, 5.08, 0.21, -8.35, -0.07, -0.02, -0.06, 6.53, 0.15, -8.28, -0.006666666666666667, -0.011111111111111112, 0.0011111111111111111
2153, 0.77569580078125, 0.04241943359375, -0.6383056640625, -0.03240966796875, 9.3, 0.99, 1.79, -0.29, 0.03, 0, 9.59, 0.95, 1.78, -0.10888888888888888, 0.0022222222222222222, 0.11666666666666667, 0.27886962890625, -0.0030517578125, -0.96026611328125, -0.009033203125, 6.45, 0.12, -8.34, 1.28, -0.01, -0.05, 6.52, 0.15, -8.28, 0.0044444444444444444, -0.011111111111111112, 0.012222222222222223
2175, 0.7757568359375, 0.04095458984375, -0.638427734375, -0.03228759765625, 9.29, 1.03, 1.77, -0.27, -0.11, 0.02, 9.59, 0.92, 1.78, -0.02, 0.0077777777777777776, 0.07222222222222222, 0.27874755859375, -0.00323486328125, -0.9603271484375, -0.00909423828125, 6.53, 0.13, -8.33, 1.45, 0.02, -0.02, 5.24, 0.15, -8.28, 0.016666666666666666, 0.005555555555555556, 0.03333333333333333
2199, 0.77581787109375, 0.0386962890625, -0.638427734375, -0.03179931640625, 9.32, 0.83, 1.81, -0.33, -0.27, 0, 9.6, 0.89, 1.78, 0.14222222222222222, 0.008888888888888889, 0.04888888888888889, 0.27874755859375, -0.00323486328125, -0.9603271484375, -0.00909423828125, 5.42, 0.17, -8.3, 1.4, 0.02, 0.01, 6.53, 0.14, -8.28, -0.024444444444444446, 0.01888888888888889, 0.06
2223, 0.77593994140625, 0.03692626953125, -0.638427734375, -0.0316162109375, 9.36, 0.56, 1.77, -0.36, -0.24, 0.04, 9.6, 0.88, 1.78, -0.011111111111111112, 0.005555555555555556, 0.01888888888888889, 0.2786865234375, -0.00323486328125, -0.9603271484375, -0.00909423828125, 6.65, 0.17, -8.26, 1.51, 0.02, -0.02, 6.53, 0.14, -8.27, -0.042222222222222223, 0.0044444444444444444, 0.08666666666666667
2247, 0.77606201171875, 0.03466796875, -0.638427734375, -0.0313720703125, 9.23, 0.65, 1.83, -0.25, -0.03, -0.03, 9.6, 0.87, 1.79, -0.01, 0.006666666666666667, -0.0022222222222222222, 0.2786865234375, -0.00335693359375, -0.9603271484375, -0.009033203125, 6.76, 0.16, -8.3, 1.39, -0.02, -0.01, 5.25, 0.14, -8.27, -0.013333333333333334, 0.01888888888888889, 0.13666666666666666
2271, 0.77606201171875, 0.033935546875, -0.63848876953125, -0.031005859375, 9.37, 0.8, 1.76, -0.29, -0.06, -0.03, 9.6, 0.87, 1.79, -0.0077777777777777776, -0.0022222222222222222, -0.02, 0.27880859375, -0.003662109375, -0.96026611328125, -0.00885009765625, 5.36, 0.11, -8.28, 1.67, 0.08, -0.15, 6.54, 0.12, -8.27, 0.19333333333333333, 0.056666666666666664, 0.15444444444444444
2295, 0.77618408203125, 0.033447265625, -0.638427734375, -0.03045654296875, 9.3, 0.81, 1.75, -0.26, -0.12, 0, 9.6, 0.88, 1.79, -0.08222222222222222, 0.0033333333333333335, -0.0077777777777777776, 0.27911376953125, -0.004638671875, -0.960205078125, -0.0089111328125, 6.93, 0.22, -8.43, -0.06, -0.04, -0.09, 5.27, 0.1, -8.26, -0.04555555555555556, 0.06111111111111111, 0.1811111111111111
2318, 0.7684326171875, 0.033203125, -0.63836669921875, -0.0302734375, 9.39, 0.76, 1.79, -0.11, 0, 0.14, 9.6, 0.88, 1.79, -0.1288888888888889, -0.0011111111111111111, 0.0011111111111111111, 0.279296875, -0.00555419921875, -0.96014404296875, -0.009033203125, 6.47, 0.07, -8.36, 1.69, -0.02, 0.02, 6.56, 0.08, -8.26, -0.12222222222222222, 0.07666666666666666, 0.17444444444444446
2342, 0.7762451171875, 0.03314208984375, -0.63836669921875, -0.0302734375, 9.48, 0.88, 1.93, -0.37, 0.24, -0.12, 9.6, 0.87, 1.79, -0.08777777777777777, 0.02, 0.022222222222222223, 0.2794189453125, -0.00689697265625, -0.9600830078125, -0.00860595703125, 6.8, 0.05, -8.24, 1.29, -0.04, 0, 6.58, 0.08, -8.25, -0.11, 0.08888888888888889, 0.1811111111111111
2366, 0.7762451171875, 0.03314208984375, -0.6383056640625, -0.03045654296875, 9.22, 1.12, 1.67, -0.22, -0.07, -0.06, 9.6, 0.86, 1.8, 0.16777777777777778, 0.03222222222222222, 0.07111111111111111, 0.28021240234375, -0.0089111328125, -0.95989990234375, -0.0074462890625, 6.58, 0.04, -8.25, 0.16, -0.08, -0.19, 6.59, 0.08, -8.24, -0.028888888888888888, 0.23555555555555555, 0.3022222222222222
2388, 0.76849365234375, 0.03271484375, -0.6383056640625, -0.03094482421875, 9.47, 0.78, 1.74, -0.24, -0.41, 0.21, 9.6, 0.85, 1.81, -0.10555555555555556, 0.0077777777777777776, 0.10222222222222223, 0.28082275390625, -0.0107421875, -0.95965576171875, -0.007568359375, 5.46, 0, -8.44, -0.01, 0.07, -0.12, 6.64, 0.04, -8.2, -0.03, 0.26555555555555554, 0.4111111111111111
2412, 0.7763671875, 0.03143310546875, -0.63818359375, -0.0321044921875, 9.35, 0.45, 2.01, -0.26, 0.35, 0.11, 9.6, 0.83, 1.81, -0.23222222222222222, 0.0033333333333333335, 0.12666666666666668, 0.28973388671875, -0.013671875, -0.95928955078125, -0.00848388671875, 6.83, 0.35, -8.36, -0.4, -0.29, 0.19, 6.68, 0, -8.18, -0.17777777777777778, 0.15888888888888889, 0.39
2435, 0.76873779296875, 0.03076171875, -0.63800048828125, -0.0322265625, 9.33, 1.21, 1.92, -0.22, 0.41, -0.08, 9.6, 0.79, 1.81, -0.06444444444444444, -0.0011111111111111111, 0.14555555555555555, 0.29083251953125, -0.0157470703125, -0.95892333984375, -0.00885009765625, 4.96, -0.24, -8.01, -0.04, 0.13, 0.08, 5.43, -0.01, -8.16, -0.04555555555555556, 0.12555555555555556, 0.39
2457, 0.77685546875, 0.03009033203125, -0.6376953125, -0.0313720703125, 9.37, 1.23, 1.73, -0.45, 0.11, -0.1, 9.6, 0.75, 1.82, -0.17333333333333334, -0.01, 0.13666666666666666, 0.2852783203125, -0.018798828125, -0.958251953125, -0.008056640625, 6.63, 0.13, -8.09, -0.05, 0.19, 0.09, 6.74, -0.02, -8.14, -0.14, 0.20555555555555555, 0.37555555555555553
2481, 0.77691650390625, 0.02838134765625, -0.6376953125, -0.031494140625, 9.15, 0.9, 1.71, -0.54, 0.07, -0.03, 9.6, 0.72, 1.82, -0.056666666666666664, -0.024444444444444446, 0.12111111111111111, 0.2877197265625, -0.0224609375, -0.9573974609375, -0.007080078125, 6.66, 0.18, -8.06, -0.08, -0.02, -0.32, 6.77, -0.04, -8.12, -0.017777777777777778, 0.19111111111111112, 0.3811111111111111
2507, 0.76922607421875, 0.02587890625, -0.6376953125, -0.031982421875, 9.26, 0.33, 1.98, -0.22, -0.4, 0.12, 9.61, 0.67, 1.82, -0.3477777777777778, -0.04111111111111111, 0.09111111111111111, 0.2899169921875, -0.028564453125, -0.95660400390625, -0.00775146484375, 6.65, -0.05, -8.47, 0.02, 0.02, -0.1, 6.8, -0.05, -8.1, -0.07444444444444444, 0.13111111111111112, 0.42
2533, 0.77716064453125, 0.0223388671875, -0.63763427734375, -0.03228759765625, 9.38, 0.3, 1.94, -0.32, 0.52, -0.23, 9.61, 0.65, 1.81, -0.39222222222222225, -0.042222222222222223, 0.08222222222222222, 0.29095458984375, -0.032470703125, -0.95611572265625, -0.0084228515625, 5.51, -0.01, -8.22, 1.59, -0.02, 0.06, 6.83, -0.07, -8.08, -0.11444444444444445, 0.11888888888888889, 0.46555555555555556
2557, 0.76934814453125, 0.020263671875, -0.63763427734375, -0.0323486328125, 9.28, 1.2, 1.58, -0.35, 0.2, -0.36, 9.61, 0.6, 1.81, -0.3277777777777778, -0.04, 0.08222222222222222, 0.29351806640625, -0.0380859375, -0.95513916015625, -0.0089111328125, 7.11, -0.08, -8.04, 1.41, 0.11, 0.07, 6.84, -0.08, -8.07, -0.24333333333333335, 0.18222222222222223, 0.5488888888888889
2581, 0.769287109375, 0.01812744140625, -0.6378173828125, -0.032470703125, 9.27, 0.43, 1.59, -0.35, -0.18, 0.07, 9.62, 0.58, 1.8, -0.3277777777777778, -0.04666666666666667, 0.09666666666666666, 0.295166015625, -0.0421142578125, -0.9544677734375, -0.00946044921875, 5.68, 0.03, -8, 1.62, 0, -0.19, 6.88, -0.11, -8.04, -0.33444444444444443, 0.14, 0.5733333333333334
2606, 0.77685546875, 0.0135498046875, -0.63812255859375, -0.0345458984375, 9.26, 0.42, 1.89, -0.2, -0.12, 0.15, 9.62, 0.55, 1.8, -0.4066666666666667, -0.06, 0.08777777777777777, 0.2962646484375, -0.04669189453125, -0.95391845703125, -0.0103759765625, 7.19, -0.09, -8.26, -0.01, -0.15, 0.1, 6.9, -0.12, -8.03, -0.3622222222222222, 0.12111111111111111, 0.53
2632, 0.77667236328125, 0.01025390625, -0.6383056640625, -0.0362548828125, 9.41, 0.45, 1.96, -0.22, 0.32, 0.02, 9.62, 0.52, 1.79, -0.30777777777777776, -0.06, 0.07777777777777778, 0.30560302734375, -0.05413818359375, -0.9530029296875, -0.01190185546875, 5.58, -0.27, -7.94, -0.2, -0.18, 0.1, 6.93, -0.12, -8.01, -0.35444444444444445, 0.13777777777777778, 0.36777777777777776
2657, 0.7686767578125, 0.00738525390625, -0.63848876953125, -0.03759765625, 9.39, 0.87, 1.82, -0.27, -0.06, -0.25, 9.63, 0.47, 1.78, -0.3244444444444444, -0.06555555555555556, 0.08, 0.30706787109375, -0.05999755859375, -0.95220947265625, -0.0126953125, 6.7, -0.31, -7.92, -0.5, -0.04, 0.16, 6.94, -0.11, -8, -0.17777777777777778, 0.07333333333333333, 0.17888888888888888
2682, 0.776123046875, 0.0028076171875, -0.63885498046875, -0.03955078125, 9.35, 0.44, 1.54, -0.3, -0.1, -0.03, 9.63, 0.44, 1.78, -0.6066666666666667, -0.09777777777777778, 0.10333333333333333, 0.3087158203125, -0.069091796875, -0.9510498046875, -0.01483154296875, 5.14, -0.17, -7.84, -0.98, 0.26, -0.8, 6.96, -0.1, -7.98, -0.0811111111111111, -0.07333333333333333, -0.04888888888888889
2707, 0.76800537109375, -0.00079345703125, -0.63909912109375, -0.04150390625, 9.32, 0.37, 1.75, -0.17, 0.02, 0.08, 9.63, 0.39, 1.76, -0.6377777777777778, -0.08888888888888889, 0.10222222222222223, 0.30181884765625, -0.07489013671875, -0.95025634765625, -0.016845703125, 4.68, 0.15, -8.8, -0.81, -0.17, 0.14, 6.95, -0.08, -7.99, -0.16333333333333333, -0.09, -0.035555555555555556
2733, 0.77545166015625, -0.004638671875, -0.63934326171875, -0.04364013671875, 9.45, 0.67, 1.79, -0.27, 0.21, 0.2, 9.64, 0.36, 1.75, -0.5744444444444444, -0.08666666666666667, 0.08444444444444445, 0.3111572265625, -0.081298828125, -0.94921875, -0.02008056640625, 4.87, -0.27, -7.84, -0.08, -0.09, 0.41, 6.93, -0.04, -8.01, -0.06222222222222222, -0.21333333333333335, 0.021111111111111112
2734, 0.7752685546875, -0.00653076171875, -0.63946533203125, -0.04473876953125, 9.45, 0.67, 1.79, -0.27, 0.21, 0.2, 9.64, 0.36, 1.75, -0.5744444444444444, -0.08666666666666667, 0.08444444444444445, 0.3111572265625, -0.081298828125, -0.94921875, -0.02008056640625, 4.87, -0.27, -7.84, -0.08, -0.09, 0.41, 6.93, -0.04, -8.01, -0.06222222222222222, -0.21333333333333335, 0.021111111111111112
